id,Premium_Wines,Value_Wines,Food_Pairing_Meat,Food_Pairing_Seafood,Food_Pairing_Spicy,Food_Pairing_Dessert,Flavor_Profile_Spice,Flavor_Profile_Oak
2406480,0,0,0,1,0,0,0,0.0
6009319,1,0,0,1,0,0,0,0.0
1879085,0,1,1,0,0,0,0,0.0
23254,1,0,0,1,0,0,0,0.0
2319978,0,1,1,0,0,0,1,0.0
4931436,1,0,0,1,0,0,0,1.0
1500081,0,1,1,0,0,0,0,0.0
1143213,1,0,0,1,0,0,0,0.0
1169536,1,0,0,1,0,0,0,0.0
5330711,0,1,0,1,0,0,0,0.0
1213214,0,0,0,1,0,0,0,0.0
4781242,0,0,0,1,0,0,0,1.0
1700591,0,1,0,1,0,0,0,0.0
1712159,0,0,0,1,0,0,0,0.0
1591082,0,1,1,0,0,0,1,0.0
1294291,0,0,0,1,0,0,0,0.0
1125261,0,1,0,1,0,0,0,1.0
4299847,1,0,0,1,0,0,0,0.0
1384862,0,0,1,0,0,0,0,0.0
1180658,1,0,1,0,0,0,0,1.0
1144657,0,0,1,0,0,0,1,0.0
1239581,0,0,1,0,0,0,1,1.0
2712208,0,0,0,1,0,0,0,0.0
12803,1,0,1,0,0,0,0,0.0
100635,1,0,0,1,0,0,0,0.0
4964193,0,1,0,0,1,0,0,0.0
1710169,0,0,1,0,0,0,0,0.0
1153182,0,0,0,1,0,0,0,0.0
5264,0,0,0,0,1,0,0,0.0
2638639,0,1,1,0,0,0,0,0.0
3465689,0,0,0,1,0,0,0,0.0
1609207,0,1,1,0,0,0,0,1.0
1262291,0,0,1,0,0,0,0,1.0
1145728,0,0,1,0,0,0,0,1.0
4930991,0,0,0,1,0,0,0,0.0
2691660,0,1,0,1,0,0,0,0.0
5461272,0,1,0,0,1,0,0,0.0
2552413,0,0,0,1,0,0,0,0.0
1404082,0,0,1,0,0,0,0,1.0
3592109,0,1,1,0,0,0,0,0.0
1392056,0,0,1,0,0,0,0,0.0
85274,0,0,1,0,0,0,0,0.0
1174918,0,0,1,0,0,0,0,0.0
1686855,0,1,0,1,0,0,0,1.0
2020430,1,0,1,0,0,0,0,0.0
2049461,0,1,0,1,0,0,0,1.0
1476703,1,0,1,0,0,0,0,1.0
1664071,1,0,1,0,0,0,0,1.0
1438673,0,1,1,0,0,0,0,0.0
2124674,0,1,1,0,0,0,0,0.0
1151276,0,1,1,0,0,0,0,0.0
1577419,0,1,1,0,0,0,0,0.0
3071650,1,0,0,1,0,0,0,0.0
10537,1,0,0,1,0,0,0,0.0
10718,0,0,1,0,0,0,0,0.0
75535,0,1,0,1,0,0,0,0.0
99014,0,1,1,0,0,0,0,0.0
1728023,0,1,1,0,0,0,0,1.0
4333386,0,0,0,1,0,0,0,0.0
1141261,0,0,1,0,0,0,1,0.0
4564676,1,0,1,1,0,0,0,1.0
2274083,1,0,1,0,0,0,0,1.0
4525476,1,0,1,1,0,0,0,0.0
1439417,1,0,0,0,1,1,1,0.0
4525469,1,0,1,1,0,0,0,0.0
4525457,1,0,0,1,0,0,1,1.0
1105406,0,1,1,0,0,0,0,0.0
1955087,0,0,1,0,0,0,0,0.0
5647514,0,1,1,0,0,0,0,0.0
1614311,0,0,1,0,0,0,0,0.0
3000004,0,0,1,1,0,0,0,0.0
1815080,0,1,0,1,0,0,0,0.0
2497317,0,0,1,0,0,0,0,0.0
1143702,0,0,1,0,0,0,0,0.0
3311877,1,0,0,1,0,0,0,1.0
11701,0,0,1,0,0,0,0,0.0
6422,0,1,1,0,0,0,0,0.0
1533499,0,1,0,1,0,0,0,1.0
2076064,0,0,1,1,0,0,0,0.0
1508961,1,0,1,1,0,0,0,0.0
1174974,0,1,1,0,0,0,0,0.0
1260642,1,0,0,1,0,0,0,1.0
1453606,1,0,0,1,0,0,0,1.0
90092,0,0,1,0,0,0,1,1.0
6270842,0,1,0,1,0,0,0,0.0
1179210,0,0,1,0,0,0,0,0.0
87514,1,0,1,0,0,0,0,0.0
2162184,0,0,1,0,0,0,0,0.0
1126132,1,0,1,1,0,0,0,0.0
5376254,1,0,1,1,0,0,0,0.0
1854141,1,0,1,0,1,0,0,0.0
1134925,1,0,1,1,0,0,0,0.0
1964078,0,0,1,0,0,0,0,0.0
1371576,0,0,1,0,0,0,0,0.0
1230354,0,1,1,0,0,0,0,0.0
2691047,0,1,1,0,0,0,0,0.0
1155326,0,1,1,0,0,0,0,0.0
1420483,0,0,1,0,0,0,0,0.0
1233093,0,1,1,0,0,0,0,0.0
1606881,0,1,0,1,0,0,0,0.0
1433333,0,0,0,1,0,0,0,0.0
6459,0,0,0,1,1,0,0,0.0
1241305,0,1,1,0,0,0,0,0.0
1174345,0,1,1,0,0,0,0,0.0
1784285,0,0,1,0,0,0,0,0.0
77147,0,0,1,0,0,0,0,0.0
91555,0,0,0,0,0,1,0,0.0
1424035,0,0,1,0,0,0,0,0.0
1722287,1,0,1,1,0,0,0,0.0
5260721,1,0,0,1,0,0,0,1.0
4647,1,0,1,1,0,0,0,0.0
1890166,1,0,1,1,0,0,0,0.0
1264620,1,0,1,0,0,0,0,0.0
2198098,0,0,1,0,0,0,0,0.0
1202832,0,1,1,0,0,0,0,0.0
1140866,0,0,0,0,0,0,0,1.0
1201203,0,0,0,1,0,0,0,1.0
1280856,0,0,0,1,0,0,0,0.0
1574510,0,1,0,1,0,0,0,0.0
1163919,1,0,0,1,1,0,0,0.0
2513536,1,0,1,0,0,0,0,0.0
5348877,1,0,1,1,0,0,0,0.0
1767961,1,0,1,1,0,0,0,0.0
87963,1,0,0,1,1,0,0,0.0
6482837,0,0,1,0,0,0,0,0.0
2354548,0,0,1,0,0,0,0,0.0
1192075,0,0,1,0,0,0,0,0.0
1783735,0,0,1,0,0,0,0,1.0
1399107,0,1,0,1,0,0,0,0.0
5614980,0,1,1,0,0,0,0,0.0
4510378,0,0,1,0,0,0,0,0.0
2540228,0,1,1,0,0,0,0,0.0
1173926,0,1,0,1,0,0,0,0.0
17059,0,1,0,1,0,0,0,0.0
1203662,0,0,1,0,0,0,0,0.0
4829,0,0,0,1,0,0,0,1.0
1414348,0,0,1,0,0,0,0,0.0
3305936,0,0,1,1,0,0,0,0.0
1648660,0,0,0,1,0,0,0,0.0
1699656,1,0,1,0,0,0,0,0.0
1845290,1,0,1,0,0,0,0,0.0
1286359,1,0,1,0,0,0,0,0.0
2089506,1,0,0,1,0,0,0,0.0
1841932,1,0,1,0,0,0,0,0.0
1472485,1,0,1,0,0,0,0,0.0
4328589,1,0,0,1,0,0,0,0.0
1526446,1,0,1,1,0,0,0,0.0
5282263,1,0,1,1,0,0,0,0.0
1687604,0,0,0,1,0,0,0,1.0
2416971,1,0,1,1,0,0,0,0.0
2286490,1,0,0,1,0,0,0,0.0
1495201,1,0,1,1,0,0,0,0.0
2430713,1,0,1,1,0,0,0,0.0
1301192,1,0,1,1,0,0,0,0.0
1571366,1,0,0,0,1,0,1,0.0
2220200,0,0,0,1,0,0,0,0.0
1636629,0,0,0,0,1,0,1,0.0
1563248,0,1,1,0,0,0,0,0.0
1191900,0,1,0,1,0,0,0,0.0
1215878,0,0,0,0,0,1,0,0.0
3835328,0,0,0,0,0,0,0,0.0
1230338,0,1,1,0,0,0,1,0.0
87133,1,0,1,0,1,0,1,0.0
2326473,0,0,0,1,0,0,0,0.0
1304841,1,0,1,0,1,0,0,0.0
13394,0,1,0,1,0,0,0,1.0
2391271,1,0,1,0,0,0,1,0.0
1163821,0,1,0,1,0,0,0,0.0
1936133,1,0,1,0,0,0,0,1.0
4420276,1,0,1,0,1,0,0,0.0
4104308,1,0,1,0,1,0,0,0.0
1102022,1,0,0,1,0,0,0,0.0
2285242,1,0,0,1,0,0,0,0.0
12856,1,0,0,1,0,0,0,0.0
1494147,1,0,1,0,1,0,0,0.0
2673994,1,0,0,1,0,0,0,1.0
1704702,1,0,1,0,1,0,0,0.0
3326807,1,0,0,1,0,0,1,1.0
1879632,1,0,0,1,0,0,0,0.0
2366959,1,0,0,1,0,0,0,0.0
1768114,1,0,1,0,1,0,0,1.0
1105671,1,0,1,0,1,0,0,1.0
23257,1,0,0,1,0,0,0,0.0
4254,1,0,1,0,1,0,0,1.0
1168054,1,0,1,0,1,0,0,0.0
1758901,0,0,0,1,0,0,0,0.0
1268308,0,0,1,0,0,0,0,0.0
1643782,0,0,1,0,0,0,0,0.0
2560014,0,0,0,1,0,0,1,0.0
2255127,0,0,1,0,1,0,0,0.0
1698526,0,1,0,1,0,0,0,0.0
1108203,1,0,1,0,1,0,0,1.0
2536909,1,0,0,1,0,0,0,0.0
9049,1,0,0,1,0,0,0,0.0
2202388,0,0,1,0,0,0,0,1.0
6368989,1,0,1,0,1,0,0,0.0
1725197,1,0,1,0,1,0,0,1.0
4417837,0,0,0,1,1,0,0,0.0
1579484,0,1,0,1,0,0,0,0.0
1279501,1,0,0,1,0,0,0,0.0
1670316,0,1,0,1,0,0,1,0.0
2388677,1,0,0,1,0,0,0,0.0
4117593,1,0,1,0,1,0,0,0.0
2251363,1,0,0,1,0,0,0,0.0
3940768,1,0,1,0,1,0,0,1.0
1867807,1,0,1,0,1,0,0,1.0
6301695,1,0,0,1,0,0,0,1.0
1839741,1,0,1,0,0,0,0,1.0
1169112,1,0,1,0,0,0,0,1.0
7958040,1,0,1,0,1,0,0,1.0
6033062,1,0,0,1,0,0,0,0.0
271,1,0,0,1,0,0,1,0.0
2422325,1,0,1,0,0,0,0,1.0
12807,1,0,0,1,0,0,0,1.0
85087,1,0,0,1,0,0,0,1.0
4650346,1,0,0,1,0,0,0,0.0
3882859,1,0,1,0,1,0,0,1.0
2395499,1,0,0,1,0,0,0,0.0
1878528,1,0,0,1,0,0,0,1.0
7899,1,0,0,1,1,0,0,1.0
3762102,1,0,0,1,0,0,0,0.0
6451203,1,0,0,1,1,0,0,0.0
6357,1,0,1,0,0,0,0,0.0
7070089,1,0,1,0,1,0,0,0.0
2026727,0,1,0,1,0,0,0,0.0
1813187,0,0,1,0,0,0,0,1.0
39374,0,0,1,0,0,0,0,1.0
1472841,0,1,1,0,0,0,0,0.0
4945094,0,0,0,1,0,0,0,0.0
1249391,0,0,0,1,0,0,0,0.0
77837,1,0,1,0,1,0,0,1.0
1934705,1,0,0,1,0,0,0,0.0
1893015,1,0,0,1,1,0,0,1.0
1109085,0,0,1,0,0,0,0,0.0
1161739,0,0,0,0,1,0,0,0.0
79618,0,0,0,1,0,0,0,1.0
1157124,0,0,0,1,0,0,0,0.0
1141371,0,0,0,1,0,0,0,0.0
74306,1,0,0,1,0,0,0,0.0
2325575,1,0,0,1,1,0,0,0.0
5126939,1,0,1,0,1,0,0,1.0
115,1,0,0,1,0,0,0,0.0
1108640,0,0,1,0,0,0,0,1.0
16417,1,0,1,0,0,0,0,0.0
5827202,0,0,1,0,0,0,0,0.0
2333980,0,0,1,0,0,0,0,1.0
2422270,0,0,0,1,0,0,0,0.0
5374978,0,0,0,1,0,0,0,1.0
2470458,0,0,1,0,0,0,0,1.0
91503,0,0,0,1,0,0,0,1.0
9246,0,0,0,1,0,0,0,0.0
2558444,0,0,0,1,0,0,0,1.0
1888745,0,0,1,0,0,0,0,1.0
1168410,0,0,0,1,0,0,0,0.0
2224159,0,0,1,0,0,0,0,0.0
2951062,0,0,1,0,0,0,0,0.0
1833231,0,0,0,1,0,0,0,0.0
4190540,0,0,1,0,1,0,0,1.0
2565226,0,0,0,1,0,0,0,0.0
4226679,0,0,1,0,0,0,0,0.0
1147885,1,0,0,1,0,0,0,0.0
2505708,0,1,1,1,0,0,0,0.0
6451284,1,0,1,0,0,0,0,1.0
1172372,0,0,1,0,0,0,1,1.0
7701122,0,0,1,0,0,0,0,0.0
735985,1,0,1,0,0,0,0,0.0
1686096,1,0,1,0,0,0,0,1.0
5656118,0,1,0,1,0,0,0,0.0
3151763,0,1,1,0,0,0,0,0.0
1277033,0,0,1,1,0,0,1,0.0
1223208,0,1,1,0,1,0,1,1.0
3197551,0,1,0,1,0,0,0,1.0
2072638,1,0,1,0,0,0,0,0.0
5123462,0,0,1,0,0,0,0,0.0
11031506,0,0,1,0,1,0,1,1.0
3821513,0,0,1,0,1,0,0,1.0
4330,1,0,1,0,0,0,0,1.0
1690693,1,0,1,0,0,0,0,1.0
4895093,1,0,1,1,0,0,0,0.0
8959,0,1,0,1,0,0,0,1.0
2158601,0,0,1,0,1,0,1,0.0
79665,1,0,1,0,1,0,0,0.0
4982852,1,0,1,1,0,0,0,0.0
1204852,0,0,1,0,0,0,0,0.0
1378627,0,1,1,0,0,0,0,0.0
1163263,0,1,0,1,1,0,0,0.0
1122348,0,0,0,1,0,0,0,0.0
7195750,0,1,0,1,0,0,0,0.0
1815691,0,0,1,0,1,0,0,0.0
6651734,0,0,1,0,0,0,0,0.0
3238755,0,0,1,0,0,0,0,1.0
1574178,0,1,1,0,1,0,0,0.0
1308846,0,0,0,1,1,0,1,0.0
2682721,0,0,0,1,1,0,0,0.0
1467572,0,0,1,0,0,0,0,0.0
4245777,0,0,1,0,0,0,0,1.0
1702045,0,0,1,0,0,0,0,0.0
55824,0,0,1,0,0,0,0,1.0
1783662,0,1,1,0,1,0,0,0.0
4945375,0,0,0,1,0,0,0,1.0
3917769,0,0,1,0,0,0,0,0.0
94075,0,0,0,1,1,0,0,0.0
2249832,0,0,1,0,0,0,0,0.0
1475636,0,0,1,0,0,0,0,0.0
2932184,0,0,1,1,0,0,1,0.0
3642736,0,1,0,1,0,0,0,0.0
4898016,0,0,1,0,0,0,1,1.0
4086492,1,0,1,0,0,0,1,0.0
2499682,0,1,1,0,0,0,0,0.0
8691,0,0,1,0,0,0,0,0.0
94129,0,0,1,0,0,0,0,0.0
1187703,0,0,1,0,0,0,1,0.0
1156148,0,0,0,1,0,0,0,1.0
1143804,0,1,1,0,0,0,0,1.0
5643242,0,0,1,1,0,0,1,0.0
23142,0,0,0,1,1,0,0,0.0
1468416,0,0,1,0,0,0,0,1.0
2720167,1,0,1,1,0,0,0,1.0
2551963,0,1,0,1,1,0,0,0.0
1172802,0,1,0,1,0,0,0,0.0
5941833,0,0,0,1,0,0,0,0.0
5885150,0,0,1,0,0,0,0,1.0
1424662,0,1,1,1,0,0,1,0.0
4491491,0,0,0,1,0,0,0,0.0
3565994,0,0,0,1,0,0,0,0.0
1176909,0,1,1,0,0,0,0,1.0
1763816,1,0,1,0,0,0,1,0.0
1117168,1,0,0,1,0,0,0,0.0
1926101,1,0,1,0,0,0,1,0.0
5578987,1,0,1,1,0,0,1,0.0
79515,1,0,0,1,0,0,0,1.0
7238,1,0,1,1,0,0,0,0.0
5799097,0,0,1,0,0,0,0,1.0
1654,0,0,1,0,1,0,0,1.0
1749780,0,0,1,0,0,0,0,1.0
5860875,0,0,1,0,0,0,0,0.0
2660198,0,0,1,1,0,0,0,0.0
3968487,0,0,1,0,0,0,0,0.0
2055349,0,0,1,0,0,0,0,0.0
2340877,0,1,1,0,0,0,0,0.0
2671788,0,0,1,0,0,0,0,1.0
5453013,1,0,1,1,0,0,1,0.0
5515220,0,1,1,0,0,0,1,1.0
2007523,1,0,0,1,0,0,0,1.0
1223408,0,1,1,1,1,0,0,0.0
7335638,1,0,1,0,0,0,0,0.0
2102355,0,0,0,1,1,0,0,0.0
1132737,0,1,1,0,0,0,0,1.0
1176202,0,0,0,1,1,0,0,0.0
2460075,0,0,0,1,1,0,0,0.0
1219619,0,1,0,1,0,0,0,0.0
1742035,0,0,0,0,0,1,0,0.0
1288764,1,0,1,0,0,0,0,1.0
1853744,0,0,0,1,0,0,0,1.0
2592746,1,0,1,0,0,0,0,1.0
4518376,0,0,1,0,0,0,0,1.0
1200455,0,1,0,1,0,0,0,1.0
1463671,0,0,1,0,0,0,0,1.0
1189951,0,0,1,0,0,0,0,0.0
1109280,0,0,1,0,0,0,1,1.0
11823,0,0,1,0,0,0,0,0.0
13402,0,1,1,0,0,0,1,0.0
6464132,1,0,1,0,1,0,1,1.0
15224,1,0,1,0,0,0,0,0.0
16530,1,0,0,1,0,0,0,0.0
15079,1,0,0,1,0,0,0,0.0
87357,1,0,0,1,0,0,0,1.0
9930,1,0,1,0,0,0,1,0.0
2096126,0,0,0,1,0,0,0,0.0
5632161,0,0,0,1,0,0,0,0.0
15487,0,1,1,0,0,0,0,1.0
2492751,0,0,1,0,1,0,1,0.0
4967329,1,0,1,0,0,0,0,0.0
2032736,0,0,0,0,0,1,0,0.0
97496,0,0,0,1,0,0,0,0.0
2716647,0,0,1,0,0,0,0,0.0
6582754,0,0,1,0,0,0,0,0.0
87372,0,0,0,1,1,0,0,0.0
17818,1,0,1,0,0,0,0,1.0
1201902,1,0,0,0,1,1,1,0.0
1191408,1,0,1,0,1,0,1,0.0
5977491,1,0,1,0,1,0,1,0.0
3219998,1,0,1,0,1,0,0,0.0
1763714,0,0,0,1,1,0,0,0.0
5089650,0,0,1,0,1,0,1,0.0
1124248,0,1,0,1,0,0,0,0.0
3950,1,0,1,0,1,0,0,1.0
8533,0,0,1,0,0,0,0,0.0
76,0,0,0,0,1,0,0,0.0
1122253,0,0,1,0,0,0,0,1.0
2008994,0,0,1,0,0,0,0,0.0
1733640,0,0,1,0,0,0,0,0.0
1175704,0,0,0,1,1,0,0,0.0
2117931,1,0,1,0,0,0,0,0.0
1187019,1,0,1,0,1,0,0,0.0
5006445,0,0,0,1,0,0,0,0.0
12329,0,0,0,1,1,0,0,0.0
3204923,0,0,0,1,0,0,0,1.0
14893,0,1,1,0,0,0,0,1.0
23870,1,0,1,0,0,0,0,1.0
1993720,0,1,1,0,0,0,0,1.0
18797,0,0,1,0,1,0,1,0.0
2211752,0,0,0,1,1,0,0,0.0
2125707,0,0,1,0,0,0,0,0.0
2512797,0,1,1,0,0,0,0,1.0
1757521,0,0,1,0,0,0,0,1.0
2616778,0,0,0,1,0,0,0,0.0
2406057,0,0,0,1,0,0,0,0.0
1179277,0,0,1,0,1,0,1,1.0
4401260,0,0,0,1,0,0,0,0.0
1390841,1,0,1,0,1,0,1,0.0
1420992,0,0,1,0,0,0,0,1.0
2546079,0,1,1,0,0,0,0,1.0
4301929,1,0,1,0,1,0,1,0.0
1181059,1,0,1,0,1,0,0,0.0
1577616,0,0,1,0,1,0,1,1.0
1135642,1,0,1,0,0,0,0,1.0
1910798,1,0,1,0,1,0,1,0.0
77295,1,0,1,0,1,0,1,0.0
4162306,1,0,1,0,1,0,0,0.0
1121968,1,0,0,1,0,0,0,1.0
5661881,1,0,1,0,0,0,0,1.0
1842025,0,0,1,0,0,0,0,1.0
3120853,0,0,1,0,1,0,1,0.0
3058517,0,0,0,0,0,0,0,0.0
1270131,0,0,1,0,0,0,0,1.0
2266556,0,0,1,0,1,0,1,0.0
4216922,0,0,1,0,0,0,0,1.0
2403916,0,0,0,1,0,0,0,0.0
5390494,0,0,0,1,0,0,0,0.0
1857035,0,0,0,1,0,0,0,0.0
1227135,0,0,1,0,0,0,0,1.0
3998087,1,0,1,0,0,0,0,1.0
18800,0,1,0,0,0,1,0,0.0
87663,1,0,1,0,0,0,0,1.0
19267,1,0,1,0,1,0,1,0.0
1966458,0,0,0,1,0,0,0,0.0
5328417,0,0,0,1,0,0,0,1.0
5872877,1,0,0,1,0,0,0,1.0
2107034,1,0,1,0,0,0,0,1.0
6994538,1,0,1,0,1,0,1,0.0
5081230,0,0,0,1,1,0,0,0.0
10538,1,0,1,0,0,0,0,0.0
1105964,1,0,1,0,1,0,1,0.0
1483825,1,0,1,0,0,0,0,0.0
62774,0,0,1,0,0,0,0,0.0
2533699,0,1,1,0,0,0,0,0.0
13392,0,0,1,0,1,0,1,0.0
2015996,0,0,0,1,0,0,0,1.0
2152710,0,0,1,0,0,0,0,0.0
1176171,1,0,1,0,0,0,0,1.0
87778,1,0,1,0,1,0,1,1.0
3508289,1,0,1,0,1,0,1,1.0
15461,1,0,1,0,1,0,0,0.0
77294,1,0,1,0,1,0,1,0.0
1147340,1,0,1,0,0,0,0,1.0
2209684,1,0,1,0,1,0,1,0.0
1177080,0,0,1,0,1,0,0,1.0
531,0,1,1,0,0,0,0,1.0
97482,0,0,0,1,0,0,0,0.0
97485,0,0,1,0,0,0,0,1.0
1144992,0,1,0,1,0,0,0,0.0
2843828,0,1,0,1,1,0,0,0.0
2529664,0,0,1,0,0,0,0,1.0
1571546,0,0,1,0,0,0,0,0.0
1852323,0,0,0,0,1,0,0,0.0
1628423,0,0,1,0,0,0,0,0.0
1158443,0,0,1,0,0,0,0,0.0
99076,0,0,1,0,0,0,0,0.0
100124,0,0,1,0,1,0,1,0.0
5608893,0,0,0,1,0,0,0,1.0
10032200,0,0,1,0,0,0,1,0.0
1178414,0,0,0,1,0,0,0,0.0
8962117,0,1,1,0,0,0,0,1.0
1505743,0,1,1,0,0,0,0,0.0
6452041,1,0,1,0,0,0,0,0.0
13391,0,1,1,0,0,0,1,0.0
8302341,1,0,1,0,0,0,0,0.0
1527704,0,1,1,0,0,0,0,1.0
6027950,0,1,1,0,0,0,0,0.0
3167382,1,0,1,0,0,0,1,0.0
56044,1,0,1,0,0,0,0,0.0
4742789,1,0,1,0,0,0,0,0.0
4426894,1,0,1,0,0,0,0,1.0
1813070,1,0,1,0,0,0,0,0.0
2511582,1,0,1,0,0,0,1,0.0
1189367,1,0,1,0,0,0,0,0.0
1150933,0,0,1,0,0,0,0,0.0
2034907,1,0,1,0,0,0,0,1.0
5281115,1,0,0,1,0,0,0,1.0
84110,1,0,1,0,0,0,0,0.0
2403862,1,0,1,0,0,0,1,0.0
9285712,1,0,0,1,0,0,0,1.0
5372493,1,0,1,0,0,0,0,0.0
5578989,1,0,1,0,0,0,0,0.0
1531909,1,0,1,0,0,0,0,0.0
4112682,1,0,0,1,0,0,0,1.0
1577193,1,0,0,1,0,0,0,0.0
73469,0,0,1,0,0,0,0,0.0
1137065,0,0,0,1,0,0,0,0.0
11235,1,0,0,1,0,0,0,1.0
2456301,0,1,1,1,0,0,0,0.0
1975506,1,0,0,1,0,0,0,1.0
1163747,0,0,1,0,0,0,0,0.0
5922763,0,0,1,0,0,0,0,0.0
1687406,0,0,0,1,0,0,0,0.0
1131212,0,0,1,0,0,0,0,0.0
97648,0,0,1,0,1,0,1,0.0
1213632,0,1,1,0,0,0,0,0.0
1758817,0,1,1,0,0,0,0,0.0
3613192,0,1,1,1,0,0,0,0.0
92444,0,0,1,0,0,0,0,0.0
2214915,0,1,0,1,0,0,0,0.0
2957054,0,0,0,0,0,1,0,0.0
2789140,0,0,0,1,0,0,0,0.0
1741209,0,0,1,0,0,0,0,0.0
5688617,0,0,1,0,0,0,0,0.0
1721226,0,1,1,0,0,0,0,0.0
2192110,0,1,1,0,0,0,0,0.0
1673161,0,0,0,0,1,0,0,0.0
4898508,0,1,1,0,0,0,0,1.0
9240033,0,0,1,0,0,0,0,0.0
1683164,0,0,1,0,0,0,0,0.0
1647529,0,0,1,0,0,0,0,0.0
2238382,0,0,1,0,0,0,0,0.0
7105047,0,0,0,1,0,0,0,1.0
5452964,0,0,1,0,0,0,0,0.0
2826258,0,0,1,0,0,0,0,0.0
1136219,0,0,1,0,0,0,0,0.0
1206194,0,0,0,1,0,0,0,0.0
5563227,0,0,1,0,0,0,0,0.0
12788,0,0,1,0,1,0,1,0.0
5680081,0,0,1,0,0,0,0,0.0
3882594,0,0,1,0,0,0,0,0.0
1713554,0,1,0,1,0,0,0,0.0
1567167,0,0,1,0,0,0,0,0.0
3078282,0,0,1,0,0,0,0,0.0
2392243,0,1,0,1,0,0,0,0.0
3209515,1,0,1,0,0,0,0,0.0
6493939,0,0,0,1,0,0,0,0.0
1696855,0,0,1,0,0,0,0,0.0
1668249,0,1,1,0,0,0,0,0.0
1762136,0,0,1,0,0,0,0,0.0
7109230,0,0,1,0,0,0,0,0.0
11839,0,0,1,0,0,0,0,0.0
4625669,1,0,1,0,0,0,0,0.0
4827831,1,0,1,0,0,0,0,0.0
1278736,1,0,1,0,0,0,0,0.0
1492642,1,0,1,0,0,0,0,0.0
1994588,0,0,0,0,1,0,0,0.0
1261132,0,0,1,0,0,0,0,0.0
1820645,0,0,1,0,0,0,0,0.0
1124910,1,0,0,1,0,0,0,1.0
88543,1,0,1,0,0,0,0,0.0
4628272,0,0,1,0,0,0,0,0.0
4051590,0,0,1,0,0,0,0,0.0
1985194,0,1,1,0,0,0,0,0.0
2483713,1,1,0,1,1,0,0,0.0
15297,1,0,1,0,0,0,1,0.0
1435802,1,0,1,0,0,0,1,1.0
1221441,1,0,1,0,0,0,1,1.0
4525473,1,0,1,0,0,0,1,0.0
84109,1,0,1,0,0,0,0,0.0
7025,1,0,1,0,0,0,1,1.0
4076275,0,0,1,0,0,0,0,1.0
6677590,0,0,1,0,0,0,1,1.0
1664729,0,1,0,1,0,0,0,0.0
5370087,0,0,0,1,0,0,0,0.0
1197254,0,0,1,0,0,0,0,0.0
5844717,0,1,0,1,0,0,0,0.0
4583058,0,0,0,1,0,0,0,1.0
5626251,0,1,1,0,0,0,1,1.0
2468761,0,1,0,1,0,0,0,0.0
1662921,0,1,1,0,0,0,1,1.0
2499571,0,1,1,0,0,0,1,0.0
1129846,0,0,1,0,0,0,1,0.0
5036424,0,1,1,0,0,0,1,1.0
1135624,0,1,1,0,0,0,1,1.0
1641781,0,1,0,1,0,0,0,0.0
3493067,0,1,0,1,0,0,0,0.0
1553344,0,0,1,0,0,0,0,0.0
19280,1,0,1,0,1,0,1,1.0
5193611,1,1,0,1,0,0,1,1.0
7018825,0,1,1,0,0,0,1,1.0
1126909,1,0,0,0,0,1,0,1.0
1753488,1,0,1,0,0,0,0,1.0
1210640,1,0,1,0,1,0,0,1.0
2194024,1,0,1,0,1,0,0,1.0
2117793,0,1,0,0,0,0,0,0.0
1258443,1,0,1,0,1,0,1,1.0
15518,0,0,0,1,0,0,0,0.0
15250,0,0,1,0,1,0,1,1.0
1608842,0,0,0,1,0,0,0,0.0
1221211,0,1,1,0,0,0,1,1.0
1106146,0,0,1,0,0,0,0,0.0
1313926,1,0,1,0,1,0,1,1.0
6659294,0,0,0,1,0,0,0,0.0
1975297,0,0,1,0,0,0,0,1.0
1911177,0,1,1,0,0,0,0,0.0
1190639,0,0,1,0,0,0,0,1.0
5233704,0,1,1,0,0,0,0,1.0
3368834,1,0,1,0,0,0,0,0.0
6243928,0,1,0,1,0,0,0,0.0
1146397,0,1,0,1,0,0,0,0.0
7024,1,0,1,0,0,0,0,1.0
3032257,1,0,1,0,0,0,0,1.0
3851346,1,0,1,0,0,0,0,1.0
73496,0,0,1,0,0,0,0,0.0
1190382,1,0,1,0,1,0,1,1.0
2278736,0,1,1,0,1,0,1,1.0
1295394,1,0,0,1,0,0,0,0.0
1635418,1,0,0,1,0,0,0,1.0
734450,1,0,1,0,1,0,1,1.0
2129347,1,0,1,0,1,0,1,1.0
2143239,1,0,1,0,1,0,1,1.0
4793,1,0,1,0,1,0,1,1.0
1745033,0,1,0,1,0,0,0,0.0
1960910,1,0,1,0,0,0,0,1.0
1235514,1,0,1,0,0,0,0,1.0
1105933,1,0,1,0,1,0,1,1.0
5098360,0,0,0,1,0,0,0,1.0
5143247,0,1,1,0,1,0,1,1.0
2496127,0,0,1,0,0,0,0,1.0
1221914,0,1,1,0,1,0,0,0.0
1177785,0,0,0,1,0,0,0,1.0
2596211,0,0,1,0,0,0,0,0.0
4150788,0,1,1,0,0,0,0,0.0
1470816,0,1,1,0,0,0,0,0.0
1873892,1,0,1,0,0,0,0,1.0
1911274,1,0,0,1,0,0,0,1.0
1798256,1,0,0,1,1,0,0,0.0
2679420,0,0,0,1,0,0,0,0.0
1211388,1,0,1,0,1,0,1,1.0
2325217,0,1,0,1,0,0,0,0.0
5388602,1,0,1,0,1,0,1,1.0
7759501,0,0,0,0,0,1,0,0.0
1924500,0,0,1,0,0,0,0,1.0
